tf,condition,primetime_logFC,chromVAR_dif,primetime_sign,chromVAR_sign,primetime_pval_adj,chromVAR_pval_adj
NR4A2::RXRA,TFCP2L1_knockdown,-0.432442114270698,-0.004393883466868854,NS,NS,0.0281064276558288,0.9505540340835739
NR5A2,Chiron_removal,0.177717506787707,-0.024155170656858203,NS,NS,0.843494006530403,0.24443075973496856
NR5A2,FOXA1_overexpression,1.06834870742115,0.036819428669077704,NS,NS,0.236038206564354,0.30041556839961325
NR5A2,LIF_removal_24h,-0.123382242849135,-0.047812145524307445,NS,Downregulated,0.785376171246892,0.00648881842508097
NR5A2,POU5F1_degradation,-0.0887594411490352,0.0073063230344866045,NS,NS,0.846572753454252,0.6023801866863919
NR5A2,SOX2_degradation,-0.238678613204347,-0.05277807187120335,NS,Downregulated,0.549510780368552,2.0575750241705974e-4
NR5A2,Serum,-0.274535180653883,-0.04747549030899616,NS,Downregulated,0.324527759333155,0.032858380033147304
NR5A2,Forskolin,0.308700295082136,-0.007603583289599749,NS,NS,0.260941033222597,0.9714745828818446
NR5A2,Heat_shock,0.958361120572523,0.11839688009021072,Upregulated,Upregulated,1.30568050594598e-5,2.5685735466059717e-8
NR5A2,LIF_removal_1h,0.00467526929019733,0.007056680405442389,NS,NS,0.996601642100319,0.9968723756132148
NR5A2,LIF_removal_3h,-0.011223895659376,-0.0053764899876576865,NS,NS,0.984763658191153,0.9999437632103492
NR5A2,LIF_removal_6h,0.111314914108085,-0.018057014654827612,NS,NS,0.789676869403813,0.9630486350669691
NR5A2,mNPC_differentiation,-0.581498676885289,-0.2021354045028745,NS,Downregulated,0.0343306478542744,8.391759180832922e-14
NR5A2,TFCP2L1_knockdown,-0.19402352217303,-0.013074559299172572,NS,NS,0.553072105451196,0.9505540340835739
NRF1,Chiron_removal,-0.175572457907065,-0.0034124309583173197,NS,NS,0.628725718119776,0.8856096190309896
NRF1,FOXA1_overexpression,-0.161320710936589,0.055350460030241896,NS,NS,0.923104213148729,0.30041556839961325
NRF1,LIF_removal_24h,-0.328353569727007,0.03318232102958225,NS,NS,0.25682375119085,0.1827890772200648
NRF1,POU5F1_degradation,0.289008405495251,0.0687614638855661,NS,Upregulated,0.25966684963697,0.0011881125058709145
NRF1,SOX2_degradation,0.462272259881147,0.048326287946524354,Upregulated,Upregulated,0.00513883955232075,0.012130403176108532
NRF1,Serum,-0.520229427520908,-0.010102581325908813,Downregulated,NS,0.00572229510053789,0.9382053105411885
NRF1,Forskolin,-0.351405298906258,-0.0028854203052626447,NS,NS,0.0476870751216216,0.9993433391877434
NRF1,Heat_shock,-0.87983329296564206,-0.015543506200553961,Downregulated,NS,3.22283618228422e-6,0.5943269405392052
NRF1,LIF_removal_1h,-0.00694264023632137,-0.013394336446078521,NS,NS,0.986010299900544,0.9968723756132148
NRF1,LIF_removal_3h,-0.053470757662289,0.0018704207666312561,NS,NS,0.941411719001189,0.9999437632103492
NRF1,LIF_removal_6h,-0.0664138435619099,0.005694367217486696,NS,NS,0.803862228711124,0.9953257592195215
NRF1,mNPC_differentiation,1.27704025390517,0.04059082436976098,Upregulated,NS,2.40773731111154e-7,0.05940647408089173
NRF1,TFCP2L1_knockdown,0.191137408386878,0.021210764644379015,NS,NS,0.434920925721341,0.9505540340835739
ONECUT1,Chiron_removal,-0.168502472629733,-0.020500020054773964,NS,NS,0.908130000950612,0.5625386054970428
ONECUT1,FOXA1_overexpression,1.26684663698517,0.03445791935964168,NS,NS,0.789720059729306,0.4309929212306826
ONECUT1,LIF_removal_24h,-0.352121965823681,0.04945945619565739,NS,Upregulated,0.636808316876595,0.024947588462376102
ONECUT1,POU5F1_degradation,0.347049600869657,0.024562741767349273,NS,NS,0.65479373059987,0.16172266176081262
ONECUT1,SOX2_degradation,0.297612693024369,0.021495599235568687,NS,NS,0.72142359783254,0.2183626274127988
ONECUT1,Serum,0.0921204796912751,0.007953549338119034,NS,NS,0.743198792675046,0.9606871374455745
ONECUT1,Forskolin,0.24187782065557,0.023620852224388054,NS,NS,0.410277691344872,0.7910054387703824
ONECUT1,Heat_shock,0.679641892765358,-0.03167639966783198,Upregulated,NS,8.0610539571151e-5,0.16956361190143465
ONECUT1,LIF_removal_1h,0.575100577972532,0.015640579886667935,NS,NS,0.379866164458962,0.9968723756132148
ONECUT1,LIF_removal_3h,0.281929983780895,4.778936996460807e-4,NS,NS,0.680182082790441,0.9999437632103492
ONECUT1,LIF_removal_6h,0.220422162089304,0.025450427854443295,NS,NS,0.533305518051098,0.9630486350669691
ONECUT1,mNPC_differentiation,0.933664083069118,-0.031027796127444118,Upregulated,NS,1.6259965763613e-4,0.10291478769549287
ONECUT1,TFCP2L1_knockdown,0.214853796961821,0.016598904560846575,NS,NS,0.473615431844913,0.9505540340835739
OTX1,Chiron_removal,0.672076277821295,-0.02905588824546656,NS,NS,0.569970313456926,0.49041459897854256
OTX1,FOXA1_overexpression,-1.89730299437772,0.009266102198320924,NS,NS,0.671825225493959,0.8893259292665268
OTX1,LIF_removal_24h,0.46008813890005,0.03163661693009526,NS,NS,0.763752698902417,0.26661057676880595
OTX1,POU5F1_degradation,-0.607685783018856,0.043126653493056735,NS,NS,0.639150088336311,0.059349889986717995
OTX1,SOX2_degradation,-0.0775837432987834,0.02170705297778417,NS,NS,0.882617710747103,0.3362107795729202
OTX1,Serum,-0.0297961976857032,0.021241583348639827,NS,NS,0.940140125470473,0.8537061425182723
OTX1,Forskolin,-0.447550348790163,0.026850881296384424,NS,NS,0.106855425140177,0.7910054387703824
OTX1,Heat_shock,0.362288831324095,-0.01929132558588911,NS,NS,0.064009054889409,0.5555113517814245
OTX1,LIF_removal_1h,-0.00329958456322216,0.01007384741317718,NS,NS,0.996601642100319,0.9968723756132148
OTX1,LIF_removal_3h,0.18320457656516,-0.01617565666676925,NS,NS,0.86802305667349,0.9999437632103492
OTX1,LIF_removal_6h,0.0996228835137499,3.4291764737164054e-4,NS,NS,0.794299955754805,0.9953257592195215
OTX1,mNPC_differentiation,0.36143096649314,0.06673589982680836,NS,Upregulated,0.156328106801383,0.008987438182225808
OTX1,TFCP2L1_knockdown,-0.0398908671106387,0.0013843977378181146,NS,NS,0.945290474301951,0.9860585031615959
PAX6,Chiron_removal,0.238769260413694,0.018304846807810186,NS,NS,0.49226191525698,0.20125089652430803
PAX6,FOXA1_overexpression,0.297312030333107,0.026505244917312536,NS,NS,0.92869572764428,0.30041556839961325
PAX6,LIF_removal_24h,0.115997704014107,0.005167922610732912,NS,NS,0.785376171246892,0.7537032698636307
PAX6,POU5F1_degradation,-0.979415469147609,0.00972174801109605,NS,NS,0.195381619175446,0.3224486243518306
PAX6,SOX2_degradation,-1.70953102599841,0.025379924089882322,Downregulated,Upregulated,1.9843113370765e-4,0.007613938579363049
PAX6,Serum,-0.0743301295036757,0.009958023669303455,NS,NS,0.743198792675046,0.8537061425182723
PAX6,Forskolin,0.133012026229758,0.010723215492008574,NS,NS,0.619357575213171,0.7910054387703824
PAX6,Heat_shock,0.359333544899252,0.03257487908014755,NS,Upregulated,0.0553594778187742,0.00766211291243375
PAX6,LIF_removal_1h,0.152364606578388,0.005725168484784092,NS,NS,0.932201579881635,0.9968723756132148
PAX6,LIF_removal_3h,0.511409326433516,0.009763661071505727,NS,NS,0.306304898440413,0.9999437632103492
PAX6,LIF_removal_6h,0.406368400755784,0.012461932565548681,NS,NS,0.13103585020716,0.9630486350669691
PAX6,mNPC_differentiation,-0.515460315197301,0.006855825167385531,NS,NS,0.0116967570139484,0.5257227403689572
PAX6,TFCP2L1_knockdown,0.483210309072499,0.015173852621595468,NS,NS,0.0390470489598641,0.9505540340835739
PGR,Chiron_removal,0.114989259353625,0.003721396653395022,NS,NS,0.908130000950612,0.8497811102305951
PGR,FOXA1_overexpression,0.273892614231679,0.028417303155273556,NS,NS,0.92869572764428,0.3715275527161268
PGR,LIF_removal_24h,-0.232659600954291,0.01797197018486539,NS,NS,0.763752698902417,0.2521204572746594
PGR,POU5F1_degradation,-0.938568509970959,0.02391834417506129,NS,NS,0.252296003771503,0.057693171765295904
PGR,SOX2_degradation,0.390710621513302,0.04633749972552181,NS,Upregulated,0.35639058712591,3.7566677327218736e-4
PGR,Serum,-0.00809156560090521,0.002513378990262074,NS,NS,0.976831826666513,0.9620263281339205
PGR,Forskolin,-0.031476183233385,0.012636974559377984,NS,NS,0.92457966477225,0.8221497477199937
PGR,Heat_shock,0.331173566799603,-0.009693149697032201,NS,NS,0.0518773815992148,0.5957244251874576
PGR,LIF_removal_1h,0.184480129824331,0.008436310023900169,NS,NS,0.932201579881635,0.9968723756132148
PGR,LIF_removal_3h,0.00395915209728894,-3.531710946341228e-5,NS,NS,0.984763658191153,0.9999437632103492
PGR,LIF_removal_6h,0.0063288493782299,0.007729023732006017,NS,NS,0.973286817510173,0.9953257592195215
PGR,mNPC_differentiation,0.256615131787545,0.06777775406360226,NS,Upregulated,0.21056685226553,1.6063163611288632e-5
PGR,TFCP2L1_knockdown,0.0964769452623428,0.014300434488503908,NS,NS,0.770224248424778,0.9505540340835739
POU2F1,Chiron_removal,-0.369241491564758,0.005898002699435485,NS,NS,0.351852639194024,0.8497811102305951
POU2F1,FOXA1_overexpression,0.290603114332981,0.003804162108186057,NS,NS,0.923104213148729,0.9392735808706798
POU2F1,LIF_removal_24h,-0.586538267863207,-0.0023446940041939,NS,NS,0.270047818593074,0.9448580139682561
POU2F1,POU5F1_degradation,-0.815421094787795,-0.10706394084541349,NS,Downregulated,0.130602435302458,2.4973131595059275e-6
POU2F1,SOX2_degradation,-0.221340478490792,-0.04103815192099425,NS,Downregulated,0.642262773266044,0.019474225804696182
POU2F1,Serum,-0.185584641577825,0.004943187257621197,NS,NS,0.518789515820026,0.9620263281339205
POU2F1,Forskolin,-0.122299365528008,-0.005786924939124489,NS,NS,0.636233499202403,0.9714745828818446
POU2F1,Heat_shock,-0.540229727769756,-0.06425333475770437,Downregulated,Downregulated,0.00375195466864327,0.005839449013459315
POU2F1,LIF_removal_1h,-0.011079091309622,0.001976794955610997,NS,NS,0.986010299900544,0.9968723756132148
POU2F1,LIF_removal_3h,-0.0832186520622168,-9.711175783860861e-4,NS,NS,0.918132250752031,0.9999437632103492
POU2F1,LIF_removal_6h,-0.0324348228246661,-1.069818953109529e-4,NS,NS,0.921178066445499,0.9953257592195215
POU2F1,mNPC_differentiation,1.31062684421101,0.008448311693714166,Upregulated,NS,4.93852158596916e-8,0.6781891130185735
POU2F1,TFCP2L1_knockdown,-0.0288720022334047,-0.0011778558190613658,NS,NS,0.949428193153183,0.9860585031615959
POU5F1,Chiron_removal,0.427604423011215,-0.00452163670824567,NS,NS,0.261014423651565,0.8497811102305951
POU5F1,FOXA1_overexpression,-1.25327566034652,-0.029489670767779863,NS,NS,0.421065485740562,0.37136400016272536
POU5F1,LIF_removal_24h,-0.428280467361304,-0.01990972986351893,NS,NS,0.291143786948877,0.20072775611428764
POU5F1,POU5F1_degradation,-0.384604914338724,-0.18631630606026026,NS,Downregulated,0.376648557946676,3.690884736079384e-15
POU5F1,SOX2_degradation,-1.5159688762579,-0.06185769737077229,Downregulated,Downregulated,6.65762429299032e-6,1.2026250827765904e-5
POU5F1,Serum,-0.40105219278362497,-0.015299177477319967,NS,NS,0.074080629631969,0.7421052894460682
POU5F1,Forskolin,-0.324369638297107,0.003472694353256464,NS,NS,0.211035809129513,0.9714745828818446
POU5F1,Heat_shock,-0.465234247074112,-0.056585024847693205,NS,Downregulated,0.0137069540037887,6.818995071106017e-4
POU5F1,LIF_removal_1h,0.0899552197902631,0.00899246769087076,NS,NS,0.932201579881635,0.9968723756132148
POU5F1,LIF_removal_3h,0.0170212272089137,-0.005854148331711759,NS,NS,0.984763658191153,0.9999437632103492
POU5F1,LIF_removal_6h,0.0142375484213523,-0.00827527813460727,NS,NS,0.973286817510173,0.9953257592195215
POU5F1,mNPC_differentiation,-1.22451096959492,0.005899616278903584,Downregulated,NS,2.34784737062029e-5,0.6747046910514213
POU5F1,TFCP2L1_knockdown,-0.211185781124158,-0.013288673374469494,NS,NS,0.434920925721341,0.9505540340835739
POU5F1::SOX2,Chiron_removal,-0.164508891456267,0.020361215952424336,NS,NS,0.843494006530403,0.6018414956975509
POU5F1::SOX2,FOXA1_overexpression,-0.170698873706884,-0.02897923588373637,NS,NS,0.92869572764428,0.6178850395772737
POU5F1::SOX2,LIF_removal_24h,-0.23314141703045899,-0.00520994243828371,NS,NS,0.682813233196246,0.8976242948584172
POU5F1::SOX2,POU5F1_degradation,-2.60859715835269,-0.2786446301363444,Downregulated,Downregulated,1.96375819350133e-9,2.2619098476567725e-13
POU5F1::SOX2,SOX2_degradation,-1.60023032352567,-0.24726902420729097,Downregulated,Downregulated,1.90365075227555e-8,4.227427675573429e-12
POU5F1::SOX2,Serum,-0.11026111741865,-0.018981741249118132,NS,NS,0.681336026325182,0.8537061425182723
POU5F1::SOX2,Forskolin,0.13627718008191,-0.0035163135456266065,NS,NS,0.59551456959493,0.9993433391877434
POU5F1::SOX2,Heat_shock,-0.689136374762168,-0.14188946408915265,Downregulated,Downregulated,8.02064187682987e-5,8.456068013099676e-6
POU5F1::SOX2,LIF_removal_1h,-0.331308246938057,0.014733905587354768,NS,NS,0.767024513433049,0.9968723756132148
POU5F1::SOX2,LIF_removal_3h,-0.156825890323032,-0.004759357503330897,NS,NS,0.86802305667349,0.9999437632103492
POU5F1::SOX2,LIF_removal_6h,-0.164017016504691,-0.017577091508237067,NS,NS,0.638265149569028,0.9953257592195215
POU5F1::SOX2,mNPC_differentiation,-2.16860461236286,-0.17551676066156552,Downregulated,Downregulated,4.55654479441619e-14,3.939690107278817e-8
POU5F1::SOX2,TFCP2L1_knockdown,-0.106049747325779,-0.023411480038478837,NS,NS,0.758442033547021,0.9505540340835739
PPARA::RXRA,Chiron_removal,0.208764554547413,-0.0046110290889186355,NS,NS,0.908130000950612,0.7553569100888117
PPARA::RXRA,FOXA1_overexpression,1.81385908612572,0.006805779506999621,NS,NS,0.279449248096178,0.7611980342954192
PPARA::RXRA,LIF_removal_24h,0.00587718133902897,-0.024694234114320764,NS,Downregulated,0.988405941782305,0.023582231993121313
PPARA::RXRA,POU5F1_degradation,-0.532321731361413,0.003447494893644566,NS,NS,0.365989549531941,0.7218656800931953
PPARA::RXRA,SOX2_degradation,0.490707057297414,0.004027221273787728,NS,NS,0.321639801061148,0.6423647125840682
PPARA::RXRA,Serum,-0.195443918084182,-0.00816528493286281,NS,NS,0.429630640254906,0.8537061425182723
PPARA::RXRA,Forskolin,-0.284126601684964,0.0014569539484824943,NS,NS,0.276248304783615,0.9993433391877434
PPARA::RXRA,Heat_shock,0.738948995733281,0.02088197989932304,Upregulated,NS,4.17866173089552e-5,0.05841461283235587
PPARA::RXRA,LIF_removal_1h,0.263737138543447,-0.002001974988959215,NS,NS,0.932201579881635,0.9968723756132148
PPARA::RXRA,LIF_removal_3h,-0.00951439740122212,-0.005886857204243587,NS,NS,0.984763658191153,0.9999437632103492
PPARA::RXRA,LIF_removal_6h,-0.220715788174724,-0.01203819737622968,NS,NS,0.537854815763571,0.9630486350669691
PPARA::RXRA,mNPC_differentiation,0.496916476718407,-0.11813625780234412,NS,Downregulated,0.0224781857775485,8.47811187683482e-13
PPARA::RXRA,TFCP2L1_knockdown,-0.136305131948792,-0.005898799826933299,NS,NS,0.705341674472664,0.9505540340835739
PPARG::RXRA,Chiron_removal,-0.15981644342284,-0.0058611854865266,NS,NS,0.908130000950612,0.7106267633892247
PPARG::RXRA,FOXA1_overexpression,0.686640410471775,0.018709221945245578,NS,NS,0.789720059729306,0.398523915209194
PPARG::RXRA,LIF_removal_24h,0.211988552208834,-0.030321883989038904,NS,Downregulated,0.785376171246892,0.010546088763224755
PPARG::RXRA,POU5F1_degradation,0.725386780039288,-0.024686434834054194,NS,Downregulated,0.371729101450546,0.008322451419243947
PPARG::RXRA,SOX2_degradation,0.209373111200551,-0.00911138612371285,NS,NS,0.676856959568105,0.31222580934986804
PPARG::RXRA,Serum,-0.204517096386547,-0.014032521071036308,NS,NS,0.458827123185263,0.5649870909154575
PPARG::RXRA,Forskolin,0.261537997942789,-0.0015151655052447754,NS,NS,0.409226501547973,0.9993433391877434
PPARG::RXRA,Heat_shock,0.548210257342184,0.03729018155407643,Upregulated,Upregulated,0.00459210874675637,0.0015788494209611394
PPARG::RXRA,LIF_removal_1h,-0.116392527459645,0.0023144588241252283,NS,NS,0.932201579881635,0.9968723756132148
PPARG::RXRA,LIF_removal_3h,-0.144514637960394,-0.01307831050961499,NS,NS,0.890857641398841,0.9999437632103492
PPARG::RXRA,LIF_removal_6h,-0.0818161725821406,-0.02062006033616963,NS,NS,0.812886622228398,0.5887218446635522
PPARG::RXRA,mNPC_differentiation,0.0454670288345317,-0.12993414167259995,NS,Downregulated,0.862287816680566,2.548917778011352e-13
PPARG::RXRA,TFCP2L1_knockdown,-0.00171299754345545,-0.008948298936716597,NS,NS,0.995887257620177,0.9505540340835739
RARA,Chiron_removal,-0.244943679785903,-0.020620987489628744,NS,NS,0.908130000950612,0.13670857747698995
RARA,FOXA1_overexpression,0.397466621739344,0.022736987209281675,NS,NS,0.92869572764428,0.3666650438630768
RARA,LIF_removal_24h,-0.248437805090234,-0.022441394014827056,NS,Downregulated,0.826324614279522,0.04127043416329478
RARA,POU5F1_degradation,0.136854461298323,0.015917496780310125,NS,NS,0.939042585085944,0.07145946489806718
RARA,SOX2_degradation,0.569554980932109,0.011944522247396942,NS,NS,0.585243181133579,0.17505433737170878
RARA,Serum,-0.0261143951246833,-0.014069706792828426,NS,NS,0.947451407232011,0.5649870909154575
RARA,Forskolin,0.385765985490991,0.009987487600497278,NS,NS,0.181788602782903,0.7910054387703824
RARA,Heat_shock,1.57844592117094,0.01675660242443621,Upregulated,NS,1.09567009971296e-10,0.1474664472632371
RARA,LIF_removal_1h,-0.16845788116254,-0.0036448127048892944,NS,NS,0.932201579881635,0.9968723756132148
RARA,LIF_removal_3h,-0.229964856804409,-0.011968309416036174,NS,NS,0.86802305667349,0.9999437632103492
RARA,LIF_removal_6h,-0.0126619750201907,-0.009881635057515489,NS,NS,0.973286817510173,0.9953257592195215
RARA,mNPC_differentiation,1.4213441446268,-0.10336578134198363,Upregulated,Downregulated,9.027271530591e-8,2.5261351981900087e-11
RARA,TFCP2L1_knockdown,-0.137565555053702,-0.004042292100410923,NS,NS,0.770224248424778,0.9505540340835739
RARA:RXRA,Chiron_removal,-0.244122333449787,-0.013085390358246574,NS,NS,0.801236930285329,0.44002689210401835
RARA:RXRA,FOXA1_overexpression,1.1851038557286,-0.02435498760161532,NS,NS,0.671825225493959,0.3309956436253698
RARA:RXRA,LIF_removal_24h,-0.6895223511642,-0.03391489939877762,NS,Downregulated,0.178418581816849,0.00648881842508097
RARA:RXRA,POU5F1_degradation,-0.562473039010119,-0.019894046641278612,NS,Downregulated,0.492875705148446,0.030502414328847725
RARA:RXRA,SOX2_degradation,-0.0122920830478926,-0.006437709046132871,NS,NS,0.978129809380548,0.4933852946736192
RARA:RXRA,Serum,-0.537746732045382,-0.025815251230825072,Downregulated,NS,1.8021434880141e-5,0.12227568557060083
RARA:RXRA,Forskolin,0.116563030906366,0.004254949853426143,NS,NS,0.422426491961799,0.9714745828818446
RARA:RXRA,Heat_shock,-0.00926001728922845,-0.006905786143376872,NS,NS,0.944534612834353,0.607069510287552
RARA:RXRA,LIF_removal_1h,-1.11599619706976,3.077789594494902e-4,NS,NS,0.430357990178325,0.9968723756132148
RARA:RXRA,LIF_removal_3h,-0.26866896378437,-0.002479397147747961,NS,NS,0.415652851062661,0.9999437632103492
RARA:RXRA,LIF_removal_6h,-0.439221726733649,-0.014731342084706674,NS,NS,0.0203011439685361,0.9630486350669691
RARA:RXRA,mNPC_differentiation,-0.880360064330613,-0.09825224028020628,Downregulated,Downregulated,2.0848276182284e-4,1.3291526766838815e-10
RARA:RXRA,TFCP2L1_knockdown,0.056669475254903,-0.008417430434181779,NS,NS,0.770224248424778,0.9505540340835739
RBPJ,Chiron_removal,0.144702157576039,0.0022656411970897175,NS,NS,0.908130000950612,0.8497811102305951
RBPJ,FOXA1_overexpression,2.60637120261298,-0.009100247036503004,NS,NS,0.213085877604381,0.6893721516009066
RBPJ,LIF_removal_24h,-0.0294677743223333,-0.010389396624405137,NS,NS,0.988405941782305,0.3719951541881989
RBPJ,POU5F1_degradation,1.00088106927044,-0.00297491862563669,NS,NS,0.17465712562026,0.764792188762993
RBPJ,SOX2_degradation,0.718641223833575,-0.002730699599921996,NS,NS,0.380928806085785,0.766883415600694
RBPJ,Serum,-0.153890569283571,7.110304169704804e-4,NS,NS,0.585751917723707,0.9835484029005317
RBPJ,Forskolin,-0.032088610662808,-0.010931575921136085,NS,NS,0.92805310975469,0.7910054387703824
RBPJ,Heat_shock,0.24263857392248,0.005074822864322111,NS,NS,0.199721755728244,0.7269922463457551
RBPJ,LIF_removal_1h,-0.469407426619243,0.0037051276018140126,NS,NS,0.923016082670136,0.9968723756132148
RBPJ,LIF_removal_3h,-0.14530202170326,-0.012887576103728622,NS,NS,0.86802305667349,0.9999437632103492
RBPJ,LIF_removal_6h,0.198923014491879,-5.593214432573945e-4,NS,NS,0.585474944051297,0.9953257592195215
RBPJ,mNPC_differentiation,0.657379786399604,0.01833386445630108,NS,NS,0.0168726474109373,0.05779935538842599
RBPJ,TFCP2L1_knockdown,0.409766210727626,0.0032330318502924423,NS,NS,0.357129154853888,0.9595895764557512
REL,Chiron_removal,0.00961550694349668,0.009387682082430232,NS,NS,0.982649490635771,0.6018414956975509
REL,FOXA1_overexpression,0.0291936864383629,-0.023560223601991236,NS,NS,0.9678307207156,0.3715275527161268
REL,LIF_removal_24h,0.587676683011986,-0.006379888901343505,Upregulated,NS,0.00316648557587779,0.7130753740314886
REL,POU5F1_degradation,0.884780108741419,-0.002400939569415135,Upregulated,NS,5.4924232888855e-4,0.8281566361000751
REL,SOX2_degradation,0.725913074302907,-0.001209887065830209,Upregulated,NS,5.9379360494177e-4,0.8961689691380159
REL,Serum,1.36967768825018,0.01899856928916251,Upregulated,NS,1.41111044104366e-6,0.45431720566665973
REL,Forskolin,-0.333558630563981,-0.02400670463282034,NS,NS,0.117795309656741,0.5601220179146418
REL,Heat_shock,-0.43549516650322,-0.0032053295506704223,NS,NS,0.0477263495638331,0.8626616916593695
REL,LIF_removal_1h,-0.101611278040363,-0.004526541131729068,NS,NS,0.932201579881635,0.9968723756132148
REL,LIF_removal_3h,0.176823506944754,-0.00992229780474713,NS,NS,0.86802305667349,0.9999437632103492
REL,LIF_removal_6h,0.170841963850685,-0.007034018760878551,NS,NS,0.642112526782556,0.9953257592195215
REL,mNPC_differentiation,1.81350138121536,0.03572724570314443,Upregulated,Upregulated,7.57050513896838e-8,0.0027857776087121043
REL,TFCP2L1_knockdown,-0.283211897349301,-0.016195913868662145,NS,NS,0.418148666035748,0.9505540340835739
RFX1,Chiron_removal,0.160903095059003,0.03228700092194844,NS,NS,0.908130000950612,0.25154785598662915
RFX1,LIF_removal_24h,0.699273211318002,-0.006300814537303863,NS,NS,0.682813233196246,0.8412130153775106
RFX1,POU5F1_degradation,1.49197823445334,0.0031496535014038096,NS,NS,0.0755353404880841,0.8767942609344667
RFX1,SOX2_degradation,1.1356529899275,-0.041890383635781334,NS,Downregulated,0.0255337778512205,0.01778937530621358
RFX1,Serum,0.263782185846095,0.004967877298953882,NS,NS,0.458827123185263,0.9620263281339205
RFX1,Forskolin,0.852634777977542,-0.0270190530048181,NS,NS,0.0189405239361541,0.7910054387703824
RFX1,FOXA1_overexpression,1.3713632964493,-0.05664096652715393,NS,NS,0.789720059729306,0.29598964162140207
RFX1,Heat_shock,0.262019893077084,-0.02820338550147216,NS,NS,0.426608550637974,0.24245858789454305
RFX1,LIF_removal_1h,-0.203890640604879,0.001470893473704142,NS,NS,0.932201579881635,0.9968723756132148
RFX1,LIF_removal_3h,-0.258950066112863,-0.006370783770702802,NS,NS,0.838018209523585,0.9999437632103492
RFX1,LIF_removal_6h,-0.253827750741036,0.006161423931480849,NS,NS,0.585474944051297,0.9953257592195215
RFX1,mNPC_differentiation,1.61751658886359,0.35803735115436786,Upregulated,Upregulated,1.37920607862074e-7,2.6161473068297705e-16
RFX1,TFCP2L1_knockdown,-0.478041871985787,-0.007920971832774612,NS,NS,0.217201267901146,0.9505540340835739
RORA,Chiron_removal,-0.414140619038517,-0.026210612358786977,NS,NS,0.764671182751506,0.1604768012181653
RORA,FOXA1_overexpression,1.88372874488963,-0.02067271034761578,NS,NS,0.086936499032718,0.4580899786063975
RORA,LIF_removal_24h,0.0312267856655743,-0.0379857019157379,NS,Downregulated,0.988405941782305,0.012614073553114644
RORA,POU5F1_degradation,0.12168998988127,0.02600538114655929,NS,Upregulated,0.939042585085944,0.029535129358715363
RORA,SOX2_degradation,0.0898833382102379,0.009642443784980335,NS,NS,0.882617710747103,0.4181762435923952
RORA,Serum,0.0272070377212985,-0.030845784354514818,NS,NS,0.947451407232011,0.18027431110007908
RORA,Forskolin,0.637221606582744,-0.003225102081735747,NS,NS,0.0293012347830407,0.9714745828818446
RORA,Heat_shock,0.856817180743226,0.013039993964861107,Upregulated,NS,8.44169699618228e-5,0.4167480561459769
RORA,LIF_removal_1h,0.0146502038135852,0.006566247652152513,NS,NS,0.986010299900544,0.9968723756132148
RORA,LIF_removal_3h,0.211936260599782,-0.012738732705872058,NS,NS,0.838018209523585,0.9999437632103492
RORA,LIF_removal_6h,0.00866943633251656,-0.02221084287648838,NS,NS,0.973286817510173,0.8263310819814502
RORA,mNPC_differentiation,0.229478511030116,-0.11205630762019976,NS,Downregulated,0.373061546246995,1.6638403998508827e-9
RORA,TFCP2L1_knockdown,0.0131180153809279,-0.005372054180867296,NS,NS,0.987283993001721,0.9505540340835739
RUNX2,Chiron_removal,-0.0605790783708983,0.0035263173403304498,NS,NS,0.908130000950612,0.8497811102305951
RUNX2,FOXA1_overexpression,-0.305627737871819,-0.020296592099772134,NS,NS,0.92869572764428,0.398523915209194
RUNX2,LIF_removal_24h,-0.359124054465739,0.014219455320896903,NS,NS,0.614764591609532,0.2521204572746594
RUNX2,POU5F1_degradation,-0.326055148620301,-0.00844029914867339,NS,NS,0.639150088336311,0.41689293554047707
RUNX2,SOX2_degradation,0.309858282828175,-0.00231779847952806,NS,NS,0.675036862688785,0.8181267668698308
RUNX2,Serum,0.175625876280927,0.006944863354484524,NS,NS,0.524310732491668,0.8691293340637458
RUNX2,Forskolin,-0.299564681788442,-0.002939224492822875,NS,NS,0.276248304783615,0.9714745828818446
RUNX2,Heat_shock,0.648786567460784,-0.00282317099541749,Upregulated,NS,0.0015781880213937,0.8719361033511208
RUNX2,LIF_removal_1h,-0.141214408915093,-0.0023747719795123947,NS,NS,0.932201579881635,0.9968723756132148
RUNX2,LIF_removal_3h,0.0631699374390567,0.00547013625108723,NS,NS,0.948797978487585,0.9999437632103492
RUNX2,LIF_removal_6h,0.207759674573919,-0.0020423280050124192,NS,NS,0.541618436482682,0.9953257592195215
RUNX2,mNPC_differentiation,0.670917722546717,-0.02080538378582186,Upregulated,NS,0.00810258905379058,0.05561083094628687
RUNX2,TFCP2L1_knockdown,0.0467930482510072,0.007844793658014527,NS,NS,0.945290474301951,0.9505540340835739
RXRA,Chiron_removal,-0.500819631285011,-0.011221069116387634,NS,NS,0.0514974815288371,0.5822295748885951
RXRA,FOXA1_overexpression,-0.149673021643895,-0.021621071336648486,NS,NS,0.92869572764428,0.398523915209194
RXRA,LIF_removal_24h,-0.392479504439578,-0.03220288748051267,NS,Downregulated,0.178418581816849,0.012614073553114644
RXRA,POU5F1_degradation,-1.43384356275861,-5.257781752508392e-4,Downregulated,NS,5.4924232888855e-4,0.9500762157535474
